TaxiForSure,Nashik,hatchback,0,74.0,4.0,16.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Nashik,sedan,0,74.0,2.0,18.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Patna,hatchback,0,74.0,4.0,14.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Patna,sedan,0,74.0,2.0,16.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Pune,eeco,0,74.0,4.0,16.0,0,49.0,4.0,13.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Pune,hatchback,0,74.0,4.0,18.0,0,49.0,4.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Pune,sedan,0,74.0,2.0,20.0,0,49.0,2.0,16.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Raipur,hatchback,0,99.0,4.0,14.0,0,49.0,4.0,12.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Raipur,sedan,0,99.0,2.0,16.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Rajkot,hatchback,0,69.0,4.0,15.0,0,49.0,4.0,12.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Rajkot,sedan,0,69.0,2.0,18.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Ranchi,hatchback,0,99.0,4.0,14.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Ranchi,sedan,0,99.0,2.0,16.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Shimla,hatchback,0,99.0,2.0,18.0,0,49.0,2.0,18.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Shimla,sedan,0,99.0,2.0,20.0,0,49.0,2.0,20.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Surat,hatchback,0,74.0,4.0,15.0,0,49.0,4.0,12.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Surat,sedan,0,74.0,2.0,17.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Tiruchirappalli,hatchback,0,69.0,4.0,18.0,0,49.0,4.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Tiruchirappalli,sedan,0,69.0,2.0,20.0,0,49.0,2.0,16.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Tiruchirappalli,suv,0,190.0,5.0,22.5,0,150.0,5.0,18.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Trivandrum,hatchback,0,49.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Trivandrum,sedan,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Udaipur,hatchback,0,49.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Udaipur,sedan,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Ujjain,hatchback,0,74.0,4.0,14.0,0,49.0,4.0,12.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Ujjain,sedan,0,74.0,2.0,16.0,0,49.0,2.0,14.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Varanasi,hatchback,0,74.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Varanasi,sedan,0,74.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Vijayawada,hatchback,0,99.0,4.0,15.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Vijayawada,sedan,0,99.0,2.0,17.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Visakhapatnam,hatchback,0,99.0,4.0,15.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Visakhapatnam,sedan,0,99.0,2.0,17.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
